T#1ms737us905ns; 
T#1ms600us250ns; 
T#1ms565us91ns; 
T#1ms591us706ns; 
T#1ms517us767ns; 
T#1ms460us922ns; 
T#1ms578us936ns; 
T#2ms176us267ns; 
T#1ms888us460ns; 
T#1ms740us649ns; 
T#1ms528us786ns; 
T#1ms510us958ns; 
T#1ms462us827ns; 
T#1ms518us298ns; 
T#1ms427us16ns; 
T#1ms464us785ns; 
T#1ms528us589ns; 
T#2ms175us721ns; 
T#1ms880us399ns; 
T#1ms622us413ns; 
T#1ms490us618ns; 
T#1ms578us657ns; 
T#1ms479us906ns; 
T#1ms481us300ns; 
T#1ms469us634ns; 
T#1ms500us723ns; 
T#1ms449us647ns; 
T#1ms606us600ns; 
T#2ms197us243ns; 
T#1ms716us554ns; 
T#1ms527us393ns; 
T#1ms544us895ns; 
T#1ms491us341ns; 
T#1ms455us232ns; 
T#1ms450us161ns; 
T#1ms508us344ns; 
T#1ms454us326ns; 
T#1ms490us693ns; 
T#2ms159us136ns; 
T#1ms747us33ns; 
T#1ms613us151ns; 
T#1ms530us918ns; 
T#1ms571us661ns; 
T#1ms525us122ns; 
T#1ms627us328ns; 
T#1ms475us725ns; 
T#1ms462us181ns; 
T#1ms541us587ns; 
T#1ms868us656ns; 
T#1ms825us960ns; 
T#1ms802us130ns; 
T#1ms560us518ns; 
T#1ms523us818ns; 
T#1ms448us458ns; 
T#1ms455us206ns; 
T#1ms455us983ns; 
T#1ms442us372ns; 
T#1ms498us191ns; 
T#1ms510us29ns; 
T#1ms567us219ns; 
T#1ms475us719ns; 
T#1ms495us245ns; 
T#1ms571us833ns; 
T#1ms614us389ns; 
T#1ms464us909ns; 
T#1ms459us224ns; 
T#2ms164us662ns; 
T#1ms627us721ns; 
T#1ms557us711ns; 
T#1ms519us124ns; 
T#1ms473us258ns; 
T#1ms738us486ns; 
T#1ms629us930ns; 
T#1ms521us805ns; 
T#1ms516us435ns; 
T#1ms716us189ns; 
T#1ms819us231ns; 
T#1ms488us58ns; 
T#1ms509us251ns; 
T#1ms544us66ns; 
T#1ms906us64ns; 
T#2ms128us790ns; 
T#1ms616us614ns; 
T#1ms567us276ns; 
T#1ms758us676ns; 
T#1ms480us166ns; 
T#1ms566us741ns; 
T#1ms516us730ns; 
T#1ms504us530ns; 
T#1ms728us241ns; 
T#1ms555us941ns; 
T#1ms930us456ns; 
T#1ms726us827ns; 
T#1ms755us951ns; 
T#1ms703us174ns; 
T#1ms587us244ns; 
T#1ms604us691ns; 
T#1ms579us991ns; 
T#1ms912us597ns; 
T#3ms130us813ns; 
T#1ms978us61ns; 
T#1ms815us355ns; 
T#1ms663us361ns; 
T#1ms581us718ns; 
T#1ms615us530ns; 
T#1ms574us347ns; 
T#1ms588us524ns; 
T#1ms781us442ns; 
T#2ms979us812ns; 
T#1ms779us105ns; 
T#1ms645us421ns; 
T#1ms659us492ns; 
T#1ms711us679ns; 
T#1ms524us206ns; 
T#1ms555us140ns; 
T#1ms527us401ns; 
T#1ms591us489ns; 
T#1ms578us732ns; 
T#1ms905us8ns; 
T#1ms800us371ns; 
T#1ms631us917ns; 
T#1ms733us308ns; 
T#1ms621us170ns; 
T#1ms565us3ns; 
T#1ms543us104ns; 
T#1ms564us132ns; 
T#1ms526us293ns; 
T#1ms633us691ns; 
T#1ms795us718ns; 
T#1ms661us287ns; 
T#1ms716us50ns; 
T#1ms588us470ns; 
T#1ms793us978ns; 
T#1ms719us978ns; 
T#1ms672us548ns; 
T#1ms552us169ns; 
T#1ms695us390ns; 
T#1ms738us670ns; 
T#1ms553us795ns; 
T#1ms591us979ns; 
T#1ms704us634ns; 
T#1ms548us615ns; 
T#1ms572us10ns; 
T#1ms624us980ns; 
