T#941us454ns; 
T#922us542ns; 
T#893us408ns; 
T#901us841ns; 
T#890us279ns; 
T#886us550ns; 
T#872us704ns; 
T#902us991ns; 
T#895us93ns; 
T#885us89ns; 
T#899us354ns; 
T#911us146ns; 
T#904us255ns; 
T#910us437ns; 
T#917us904ns; 
T#915us68ns; 
T#947us544ns; 
T#917us230ns; 
T#931us124ns; 
T#913us166ns; 
T#913us85ns; 
T#923us134ns; 
T#919us218ns; 
T#913us569ns; 
T#920us224ns; 
T#917us395ns; 
T#902us298ns; 
T#923us196ns; 
T#914us470ns; 
T#923us975ns; 
T#909us812ns; 
T#917us29ns; 
T#923us113ns; 
T#904us934ns; 
T#931us388ns; 
T#921us301ns; 
T#918us126ns; 
T#919us959ns; 
T#919us169ns; 
T#916us601ns; 
T#901us129ns; 
T#913us911ns; 
T#917us760ns; 
T#911us511ns; 
T#912us97ns; 
T#916us191ns; 
T#916us760ns; 
T#910us79ns; 
T#914us907ns; 
T#921us122ns; 
T#918us457ns; 
T#916us911ns; 
T#913us800ns; 
T#933us182ns; 
T#934us205ns; 
T#932us257ns; 
T#934us291ns; 
T#941us840ns; 
T#936us731ns; 
T#934us639ns; 
T#937us390ns; 
T#937us740ns; 
T#936us947ns; 
T#944us816ns; 
T#944us190ns; 
T#943us438ns; 
T#927us303ns; 
T#949us115ns; 
T#926us493ns; 
T#928us805ns; 
T#1ms33us160ns; 
T#972us557ns; 
T#961us238ns; 
T#966us356ns; 
T#975us743ns; 
T#961us291ns; 
T#962us602ns; 
T#943us292ns; 
T#959us750ns; 
T#950us619ns; 
T#946us180ns; 
T#963us374ns; 
T#1ms34us745ns; 
T#995us822ns; 
T#967us648ns; 
T#970us922ns; 
T#966us774ns; 
T#981us558ns; 
T#968us570ns; 
T#970us727ns; 
T#961us939ns; 
T#963us828ns; 
T#965us945ns; 
T#963us926ns; 
T#964us791ns; 
T#963us894ns; 
T#963us774ns; 
T#970us617ns; 
T#973us531ns; 
T#971us292ns; 
T#959us848ns; 
T#971us481ns; 
T#965us433ns; 
T#967us344ns; 
T#1ms61us717ns; 
T#1ms89us77ns; 
T#967us309ns; 
T#961us962ns; 
T#977us255ns; 
T#971us58ns; 
T#1ms115us527ns; 
T#1ms236us219ns; 
T#1ms367us394ns; 
T#1ms55us516ns; 
T#1ms58us684ns; 
T#985us673ns; 
T#984us42ns; 
T#1ms284us274ns; 
T#1ms52us131ns; 
T#1ms11us392ns; 
T#1ms30us576ns; 
T#1ms5us495ns; 
T#1ms7us652ns; 
T#1ms10us152ns; 
T#999us703ns; 
T#1ms21us393ns; 
T#1ms7us609ns; 
T#1ms805ns; 
T#1ms15us388ns; 
T#1ms34us52ns; 
T#1ms110us414ns; 
T#1ms7us513ns; 
T#1ms7us182ns; 
T#1ms7us931ns; 
T#998us133ns; 
T#1ms6us234ns; 
T#1ms5us409ns; 
T#1ms11us60ns; 
T#1ms7us616ns; 
T#1ms425ns; 
T#997us291ns; 
T#998us262ns; 
T#996us340ns; 
T#997us733ns; 
T#999us213ns; 
T#999us889ns; 
T#1ms30us198ns; 
T#1ms46us943ns; 
T#1ms23us982ns; 
T#1ms19us580ns; 
T#1ms13us463ns; 
T#1ms5us445ns; 
T#1ms1us674ns; 
T#1ms871ns; 
T#1ms14us70ns; 
T#1ms40us215ns; 
T#1ms249us820ns; 
T#1ms47us704ns; 
T#1ms55us386ns; 
T#1ms39us918ns; 
T#1ms89us108ns; 
T#1ms34us319ns; 
T#1ms41us577ns; 
T#1ms47us869ns; 
T#1ms40us936ns; 
T#1ms40us946ns; 
T#1ms43us975ns; 
T#1ms40us398ns; 
T#1ms37us976ns; 
T#1ms39us284ns; 
T#1ms39us79ns; 
T#1ms38us461ns; 
T#1ms41us237ns; 
T#1ms32us692ns; 
T#1ms36us731ns; 
T#1ms25us845ns; 
T#1ms39us914ns; 
T#1ms44us577ns; 
T#1ms38us268ns; 
T#1ms42us130ns; 
T#1ms36us358ns; 
T#1ms37us556ns; 
T#1ms281us149ns; 
T#1ms44us168ns; 
T#1ms78us217ns; 
T#1ms54us35ns; 
T#1ms37us860ns; 
T#1ms43us800ns; 
T#1ms45us997ns; 
T#1ms40us633ns; 
T#1ms30us801ns; 
T#1ms35us977ns; 
T#1ms45us580ns; 
T#1ms56us801ns; 
T#1ms77us604ns; 
T#1ms84us471ns; 
T#1ms81us948ns; 
T#1ms73us467ns; 
T#1ms74us499ns; 
T#1ms77us860ns; 
T#1ms78us145ns; 
T#1ms80us299ns; 
T#1ms83us497ns; 
T#1ms77us683ns; 
T#1ms96us533ns; 
T#1ms73us1ns; 
T#1ms72us927ns; 
T#1ms94us292ns; 
T#1ms71us258ns; 
T#1ms85us648ns; 
T#1ms76us494ns; 
T#1ms81us131ns; 
T#1ms73us158ns; 
T#1ms72us722ns; 
T#1ms106us183ns; 
T#1ms71us235ns; 
T#1ms74us409ns; 
T#1ms78us252ns; 
T#1ms78us698ns; 
T#1ms78us419ns; 
T#1ms75us561ns; 
T#1ms76us901ns; 
T#1ms77us715ns; 
T#1ms72us993ns; 
T#1ms73us646ns; 
T#1ms75us724ns; 
T#1ms76us884ns; 
T#1ms79us755ns; 
T#1ms78us139ns; 
T#1ms81us53ns; 
T#1ms76us105ns; 
T#1ms69us972ns; 
T#1ms81us718ns; 
T#1ms85us100ns; 
T#1ms307us367ns; 
T#1ms88us493ns; 
T#1ms140us259ns; 
T#1ms136us972ns; 
T#1ms125us655ns; 
T#1ms125us197ns; 
T#1ms125us983ns; 
T#1ms120us986ns; 
T#1ms127us237ns; 
T#1ms120us351ns; 
T#1ms118us338ns; 
T#1ms124us690ns; 
T#1ms121us503ns; 
T#1ms117us806ns; 
T#1ms127us769ns; 
T#1ms122us761ns; 
T#1ms123us856ns; 
T#1ms126us802ns; 
T#1ms119us279ns; 
T#1ms120us814ns; 
T#1ms115us157ns; 
T#1ms104us30ns; 
T#1ms119us690ns; 
T#1ms118us137ns; 
T#1ms121us844ns; 
T#1ms113us441ns; 
T#1ms118us941ns; 
T#1ms112us994ns; 
T#1ms109us354ns; 
T#1ms116us201ns; 
T#1ms117us6ns; 
T#1ms118us970ns; 
T#1ms105us229ns; 
T#1ms117us330ns; 
T#1ms122us28ns; 
T#1ms119us1ns; 
T#1ms116us324ns; 
T#1ms112us324ns; 
T#1ms117us188ns; 
T#1ms119us966ns; 
T#1ms116us841ns; 
T#1ms110us89ns; 
T#1ms126us495ns; 
T#1ms109us229ns; 
T#1ms116us183ns; 
T#1ms121us269ns; 
T#1ms114us765ns; 
T#1ms118us503ns; 
T#1ms122us805ns; 
T#1ms114us706ns; 
T#1ms115us548ns; 
T#1ms114us3ns; 
T#1ms113us272ns; 
T#1ms146us57ns; 
T#1ms361us502ns; 
T#1ms178us746ns; 
T#1ms190us504ns; 
T#1ms175us186ns; 
T#1ms163us66ns; 
T#1ms164us766ns; 
T#1ms168us947ns; 
T#1ms169us48ns; 
T#1ms161us101ns; 
T#1ms168us908ns; 
T#1ms159us220ns; 
T#1ms163us342ns; 
T#1ms168us550ns; 
T#1ms157us643ns; 
T#1ms155us699ns; 
T#1ms154us38ns; 
T#1ms163us582ns; 
T#1ms160us44ns; 
T#1ms170us262ns; 
T#1ms161us101ns; 
T#1ms155us853ns; 
T#1ms162us31ns; 
T#1ms165us949ns; 
T#1ms164us254ns; 
T#1ms161us302ns; 
T#1ms176us561ns; 
T#1ms169us796ns; 
T#1ms165us986ns; 
