T#20ms505us810ns; 
T#8ms174us633ns; 
T#7ms894us695ns; 
T#8ms148us116ns; 
T#8ms120us784ns; 
T#8ms76us314ns; 
T#8ms441us41ns; 
T#8ms85us438ns; 
T#9ms461us658ns; 
T#8ms970us939ns; 
T#8ms249us25ns; 
T#8ms87us599ns; 
T#8ms141us339ns; 
T#8ms523us757ns; 
T#8ms72us529ns; 
T#8ms76us656ns; 
T#7ms887us106ns; 
T#7ms967us876ns; 
T#8ms9us920ns; 
T#8ms21us690ns; 
T#8ms169us158ns; 
T#8ms32us823ns; 
T#8ms13us364ns; 
T#8ms162us9ns; 
T#8ms45us854ns; 
T#7ms944us931ns; 
T#8ms69us356ns; 
T#8ms41us41ns; 
T#8ms11us379ns; 
T#8ms196us529ns; 
T#7ms973us274ns; 
T#9ms74us969ns; 
T#10ms227us251ns; 
T#9ms396us157ns; 
T#8ms936us304ns; 
T#13ms898us818ns; 
T#8ms818us566ns; 
T#8ms86us353ns; 
T#8ms421us129ns; 
T#8ms356us610ns; 
T#8ms159us650ns; 
T#7ms870us859ns; 
T#10ms368us648ns; 
T#10ms354us661ns; 
T#7ms862us299ns; 
T#7ms967us318ns; 
T#8ms549ns; 
T#7ms971us791ns; 
T#8ms67us769ns; 
T#7ms860us214ns; 
T#7ms988us73ns; 
T#8ms403us970ns; 
T#8ms59us843ns; 
T#8ms79us962ns; 
T#8ms98us58ns; 
T#7ms884us28ns; 
T#7ms945us469ns; 
T#7ms939us227ns; 
T#8ms27us727ns; 
T#7ms972us169ns; 
T#8ms347us424ns; 
T#7ms914us21ns; 
T#8ms105us393ns; 
T#8ms4us197ns; 
T#7ms924us876ns; 
T#8ms942us636ns; 
T#7ms977us520ns; 
T#9ms142us777ns; 
T#8ms222us356ns; 
T#8ms688us303ns; 
T#8ms482us640ns; 
T#8ms456us323ns; 
T#8ms130us309ns; 
T#8ms30us737ns; 
T#8ms62us598ns; 
T#8ms207us113ns; 
T#8ms504us753ns; 
T#8ms358us897ns; 
T#8ms521us557ns; 
T#9ms510us990ns; 
T#8ms581us531ns; 
T#8ms638us559ns; 
T#8ms663us89ns; 
T#8ms859us903ns; 
T#8ms955us309ns; 
T#8ms895us865ns; 
T#8ms873us98ns; 
T#8ms862us62ns; 
T#9ms23us102ns; 
T#9ms62us281ns; 
T#9ms89us558ns; 
T#9ms91us849ns; 
T#9ms274us940ns; 
T#9ms266us940ns; 
T#9ms293us147ns; 
T#9ms289us110ns; 
T#9ms341us828ns; 
T#9ms519us637ns; 
T#9ms519us533ns; 
T#9ms503us120ns; 
T#9ms548us27ns; 
T#9ms751us35ns; 
T#9ms794us478ns; 
T#9ms781us655ns; 
T#9ms824us625ns; 
T#10ms24us54ns; 
T#10ms240us33ns; 
T#10ms101us508ns; 
T#10ms98us398ns; 
T#10ms260us274ns; 
T#10ms430us391ns; 
T#10ms370us908ns; 
T#10ms407us982ns; 
T#10ms385us58ns; 
T#10ms351us221ns; 
T#10ms385us178ns; 
T#10ms394us453ns; 
T#10ms513us236ns; 
T#10ms702us867ns; 
T#10ms721us240ns; 
T#10ms793us408ns; 
T#10ms720us204ns; 
T#10ms946us679ns; 
T#10ms755us279ns; 
T#11ms58us63ns; 
T#11ms74us493ns; 
T#11ms85us638ns; 
T#11ms84us43ns; 
T#11ms75us147ns; 
T#11ms91us919ns; 
T#11ms82us766ns; 
T#11ms65us658ns; 
T#11ms63us627ns; 
T#11ms72us823ns; 
T#11ms71us532ns; 
T#11ms58us680ns; 
T#11ms364us412ns; 
T#11ms423us702ns; 
T#11ms444us612ns; 
T#11ms458us681ns; 
T#11ms479us195ns; 
T#11ms469us335ns; 
T#11ms505us831ns; 
T#11ms439us722ns; 
T#11ms443us871ns; 
T#11ms438us187ns; 
T#11ms450us633ns; 
T#11ms741us666ns; 
T#11ms864us674ns; 
T#11ms852us116ns; 
T#11ms831us712ns; 
T#11ms831us214ns; 
T#11ms849us155ns; 
T#11ms836us723ns; 
T#11ms852us749ns; 
T#11ms827us848ns; 
T#11ms829us89ns; 
T#11ms982us157ns; 
T#11ms843us127ns; 
T#12ms447us510ns; 
T#12ms273us246ns; 
T#12ms262us146ns; 
T#12ms260us637ns; 
T#12ms271us9ns; 
T#12ms355us867ns; 
T#12ms346us847ns; 
T#12ms438us582ns; 
T#12ms272us920ns; 
T#12ms279us724ns; 
T#12ms263us705ns; 
T#12ms269us449ns; 
T#12ms286us953ns; 
T#12ms437us960ns; 
T#12ms274us750ns; 
T#12ms267us402ns; 
T#12ms281us182ns; 
T#12ms251us517ns; 
T#12ms271us801ns; 
T#12ms253us124ns; 
T#12ms316us910ns; 
T#12ms258us317ns; 
T#12ms257us198ns; 
T#12ms264us854ns; 
T#12ms290us635ns; 
T#12ms278us589ns; 
T#12ms303us679ns; 
T#12ms271us671ns; 
T#12ms252us431ns; 
T#12ms424us341ns; 
T#12ms811us676ns; 
T#12ms763us289ns; 
T#12ms732us280ns; 
T#12ms709us126ns; 
T#12ms719us594ns; 
T#12ms716us323ns; 
T#12ms701us536ns; 
T#12ms735us43ns; 
T#12ms729us305ns; 
T#12ms719us360ns; 
T#12ms730us70ns; 
T#12ms926us493ns; 
T#12ms741us270ns; 
T#12ms716us472ns; 
T#12ms717us914ns; 
T#12ms831us294ns; 
T#12ms937us340ns; 
T#12ms880us417ns; 
T#12ms917us128ns; 
T#12ms709us850ns; 
T#12ms712us459ns; 
T#12ms695us123ns; 
T#12ms745us435ns; 
T#12ms711us855ns; 
T#12ms692us299ns; 
T#12ms687us382ns; 
T#12ms712us319ns; 
T#12ms704us789ns; 
T#12ms745us85ns; 
T#12ms702us780ns; 
T#12ms720us541ns; 
T#12ms727us553ns; 
T#12ms710us438ns; 
T#12ms738us715ns; 
T#12ms716us167ns; 
T#12ms701us347ns; 
T#12ms710us593ns; 
T#12ms693us477ns; 
T#12ms696us384ns; 
T#12ms701us943ns; 
T#12ms709us797ns; 
T#12ms724us386ns; 
T#13ms44us561ns; 
T#13ms196us671ns; 
T#13ms193us517ns; 
T#13ms219us765ns; 
T#13ms240us901ns; 
T#13ms199us223ns; 
T#12ms974us727ns; 
T#12ms698us551ns; 
T#12ms695us71ns; 
T#12ms732us962ns; 
T#12ms819us583ns; 
T#12ms696us458ns; 
T#12ms818us913ns; 
T#12ms939us879ns; 
T#12ms760us35ns; 
T#12ms737us179ns; 
T#13ms236us595ns; 
T#13ms237us64ns; 
T#13ms215us430ns; 
T#13ms235us498ns; 
