T#107us879ns; 
T#99us452ns; 
T#93us970ns; 
T#94us410ns; 
T#94us184ns; 
T#94us34ns; 
T#94us444ns; 
T#101us339ns; 
T#105us287ns; 
T#94us511ns; 
T#94us342ns; 
T#94us453ns; 
T#94us125ns; 
T#100us732ns; 
T#127us495ns; 
T#94us311ns; 
T#94us685ns; 
T#102us527ns; 
T#132us884ns; 
T#97us514ns; 
T#94us536ns; 
T#94us163ns; 
T#94us777ns; 
T#95us52ns; 
T#94us718ns; 
T#97us50ns; 
T#94us437ns; 
T#101us695ns; 
T#104us461ns; 
T#94us239ns; 
T#99us737ns; 
T#115us924ns; 
T#94us714ns; 
T#94us419ns; 
T#94us233ns; 
T#94us329ns; 
T#94us442ns; 
T#109us322ns; 
T#101us995ns; 
T#93us985ns; 
T#94us269ns; 
T#109us909ns; 
T#113us757ns; 
T#94us919ns; 
T#94us841ns; 
T#94us492ns; 
T#94us640ns; 
T#101us971ns; 
T#102us291ns; 
T#94us682ns; 
T#94us652ns; 
T#94us496ns; 
T#94us229ns; 
T#94us267ns; 
T#94us179ns; 
T#94us355ns; 
T#94us434ns; 
T#107us540ns; 
T#104us732ns; 
T#94us339ns; 
T#93us976ns; 
T#94us337ns; 
T#94us268ns; 
T#93us859ns; 
T#94us159ns; 
T#94us61ns; 
T#93us985ns; 
T#99us442ns; 
T#95us395ns; 
T#98us442ns; 
T#91us721ns; 
T#92us62ns; 
T#91us885ns; 
T#91us843ns; 
T#92us61ns; 
T#91us729ns; 
T#91us473ns; 
T#91us964ns; 
T#106us284ns; 
T#98us432ns; 
T#94us682ns; 
T#94us443ns; 
T#98us462ns; 
T#94us178ns; 
T#94us514ns; 
T#94us334ns; 
T#94us593ns; 
T#94us424ns; 
T#100us419ns; 
T#94us188ns; 
T#96us529ns; 
T#91us977ns; 
T#92us95ns; 
T#97us25ns; 
T#92us507ns; 
T#91us780ns; 
T#121us41ns; 
T#123us602ns; 
T#112us832ns; 
T#100us198ns; 
T#94us144ns; 
T#94us38ns; 
T#93us998ns; 
T#94us402ns; 
T#94us751ns; 
T#94us641ns; 
T#94us564ns; 
T#93us927ns; 
T#94us364ns; 
T#100us127ns; 
T#98us981ns; 
T#94us451ns; 
T#97us903ns; 
T#94us160ns; 
T#94us347ns; 
T#117us284ns; 
T#94us90ns; 
T#94us202ns; 
T#94us260ns; 
T#100us987ns; 
T#102us608ns; 
T#94us440ns; 
T#94us40ns; 
T#94us331ns; 
T#94us287ns; 
T#94us188ns; 
T#94us127ns; 
T#93us984ns; 
T#94us475ns; 
T#97us820ns; 
T#103us864ns; 
T#94us192ns; 
T#94us200ns; 
T#94us307ns; 
T#94us386ns; 
T#94us546ns; 
T#94us737ns; 
T#94us191ns; 
T#94us418ns; 
T#94us193ns; 
T#104us420ns; 
T#98us331ns; 
T#94us632ns; 
T#94us691ns; 
T#94us107ns; 
T#94us232ns; 
T#94us587ns; 
T#94us48ns; 
T#94us196ns; 
T#105us13ns; 
T#94us785ns; 
T#99us489ns; 
T#94us65ns; 
T#94us431ns; 
T#94us160ns; 
T#94us189ns; 
T#94us424ns; 
T#94us148ns; 
T#94us65ns; 
T#94us556ns; 
T#98us23ns; 
T#98us927ns; 
T#94us50ns; 
T#93us954ns; 
T#96us562ns; 
T#94us307ns; 
T#94us304ns; 
T#94us300ns; 
T#94us639ns; 
T#94us487ns; 
T#98us431ns; 
T#94us409ns; 
T#122us612ns; 
T#94us607ns; 
T#94us736ns; 
T#94us473ns; 
T#94us210ns; 
T#94us162ns; 
T#94us415ns; 
T#94us146ns; 
T#94us586ns; 
T#98us12ns; 
T#98us629ns; 
T#94us334ns; 
T#94us333ns; 
T#97us768ns; 
T#94us173ns; 
T#94us53ns; 
T#94us464ns; 
T#94us313ns; 
T#94us412ns; 
T#98us865ns; 
T#97us855ns; 
T#91us887ns; 
T#91us544ns; 
T#91us761ns; 
T#106us378ns; 
T#95us599ns; 
T#94us190ns; 
T#94us392ns; 
T#94us456ns; 
T#100us245ns; 
T#89us854ns; 
T#81us381ns; 
T#77us364ns; 
T#76us811ns; 
T#77us179ns; 
T#76us980ns; 
T#77us423ns; 
T#77us228ns; 
T#77us394ns; 
T#77us111ns; 
T#77us170ns; 
T#77us329ns; 
T#83us812ns; 
T#95us833ns; 
T#82us341ns; 
T#76us856ns; 
T#77us178ns; 
T#91us275ns; 
T#91us345ns; 
T#91us491ns; 
T#91us492ns; 
T#91us582ns; 
T#95us351ns; 
T#97us395ns; 
T#91us471ns; 
T#96us432ns; 
T#92us153ns; 
T#91us850ns; 
T#91us584ns; 
T#91us998ns; 
T#92us94ns; 
T#91us559ns; 
T#91us886ns; 
T#91us584ns; 
T#111us736ns; 
T#94us781ns; 
T#77us429ns; 
T#77us381ns; 
T#77us27ns; 
T#82us859ns; 
T#92us77ns; 
T#91us685ns; 
T#91us885ns; 
T#91us990ns; 
T#92us57ns; 
T#96us238ns; 
T#95us876ns; 
T#83us177ns; 
T#80us439ns; 
T#76us840ns; 
T#82us347ns; 
T#120us482ns; 
T#130us444ns; 
T#98us487ns; 
T#94us262ns; 
T#94us164ns; 
T#114us702ns; 
T#101us39ns; 
T#94us152ns; 
T#94us331ns; 
T#94us397ns; 
T#94us309ns; 
T#94us84ns; 
T#94us468ns; 
T#94us375ns; 
T#94us644ns; 
T#98us224ns; 
T#99us140ns; 
T#94us353ns; 
T#94us329ns; 
T#94us297ns; 
T#110us223ns; 
T#94us95ns; 
T#97us307ns; 
T#94us165ns; 
T#94us265ns; 
T#102us857ns; 
T#98us994ns; 
T#94us88ns; 
T#94us159ns; 
T#94us463ns; 
T#94us518ns; 
T#94us115ns; 
T#94us571ns; 
T#94us627ns; 
T#94us274ns; 
T#103us522ns; 
T#101us563ns; 
T#98us841ns; 
T#107us821ns; 
T#106us554ns; 
T#94us227ns; 
T#107us230ns; 
T#101us486ns; 
T#94us633ns; 
T#94us169ns; 
T#101us371ns; 
T#94us342ns; 
T#100us899ns; 
T#94us795ns; 
T#94us147ns; 
T#105us69ns; 
T#113us404ns; 
T#94us564ns; 
T#94us322ns; 
T#94us493ns; 
T#102us980ns; 
T#94us437ns; 
T#101us141ns; 
T#94us518ns; 
T#96us840ns; 
T#94us518ns; 
T#94us315ns; 
T#94us735ns; 
T#112us81ns; 
T#106us153ns; 
T#120us165ns; 
T#122us50ns; 
T#94us377ns; 
T#94us372ns; 
T#117us556ns; 
T#94us509ns; 
T#94us247ns; 
T#94us844ns; 
T#93us956ns; 
T#94us93ns; 
T#104us945ns; 
T#99us590ns; 
T#94us373ns; 
T#94us91ns; 
T#94us294ns; 
T#94us289ns; 
T#94us292ns; 
T#94us457ns; 
T#94us710ns; 
T#94us171ns; 
T#98us734ns; 
T#94us403ns; 
T#99us456ns; 
T#94us275ns; 
T#94us606ns; 
T#94us692ns; 
T#94us609ns; 
T#94us429ns; 
T#94us562ns; 
T#94us201ns; 
T#94us650ns; 
T#107us514ns; 
T#99us613ns; 
T#113us788ns; 
T#94us377ns; 
T#94us231ns; 
T#114us514ns; 
T#94us205ns; 
T#94us176ns; 
T#93us942ns; 
T#93us936ns; 
T#108us655ns; 
T#99us729ns; 
T#94us187ns; 
T#94us403ns; 
T#94us231ns; 
T#94us254ns; 
T#94us441ns; 
T#93us945ns; 
T#94us302ns; 
T#94us114ns; 
T#100us90ns; 
T#94us325ns; 
T#100us671ns; 
T#94us305ns; 
T#94us163ns; 
T#94us134ns; 
T#94us296ns; 
T#94us519ns; 
T#94us188ns; 
T#94us261ns; 
T#94us201ns; 
T#98us811ns; 
T#98us316ns; 
T#91us730ns; 
T#91us613ns; 
T#91us735ns; 
T#91us735ns; 
T#91us671ns; 
T#91us822ns; 
T#91us816ns; 
T#91us460ns; 
T#100us322ns; 
T#96us932ns; 
T#96us170ns; 
T#91us926ns; 
T#97us762ns; 
T#94us282ns; 
T#94us4ns; 
T#93us985ns; 
T#94us297ns; 
T#94us600ns; 
T#94us363ns; 
T#99us982ns; 
T#86us304ns; 
T#77us827ns; 
T#77us341ns; 
T#77us480ns; 
T#77us558ns; 
T#77us284ns; 
T#76us928ns; 
T#77us82ns; 
T#87us693ns; 
T#92us141ns; 
T#100us276ns; 
T#130us446ns; 
T#139us452ns; 
T#96us930ns; 
T#94us263ns; 
T#93us707ns; 
T#94us307ns; 
T#94us521ns; 
T#94us699ns; 
T#94us429ns; 
T#98us570ns; 
T#98us355ns; 
T#99us754ns; 
T#94us630ns; 
T#94us673ns; 
T#94us412ns; 
T#94us518ns; 
T#96us643ns; 
T#94us77ns; 
T#94us287ns; 
T#94us483ns; 
T#100us104ns; 
T#99us116ns; 
T#94us854ns; 
T#94us507ns; 
T#94us478ns; 
T#94us82ns; 
T#93us972ns; 
T#93us965ns; 
T#94us256ns; 
T#94us134ns; 
T#103us615ns; 
T#98us527ns; 
T#94us547ns; 
T#94us312ns; 
T#94us364ns; 
T#94us350ns; 
T#94us127ns; 
T#94us6ns; 
T#93us884ns; 
T#94us340ns; 
T#99us897ns; 
T#94us860ns; 
T#98us797ns; 
T#95us324ns; 
T#91us805ns; 
T#91us734ns; 
T#92us113ns; 
T#95us283ns; 
T#94us233ns; 
T#91us413ns; 
T#91us606ns; 
T#97us235ns; 
T#98us287ns; 
T#81us524ns; 
T#77us340ns; 
T#77us614ns; 
T#77us253ns; 
T#76us912ns; 
T#77us281ns; 
T#77us251ns; 
T#84us662ns; 
T#92us29ns; 
T#91us775ns; 
T#96us224ns; 
T#95us534ns; 
T#91us750ns; 
T#91us472ns; 
T#91us834ns; 
T#91us657ns; 
T#91us714ns; 
T#92us12ns; 
T#91us795ns; 
T#92us128ns; 
T#94us355ns; 
T#101us149ns; 
T#84us838ns; 
T#77us106ns; 
T#76us824ns; 
T#76us948ns; 
T#76us946ns; 
T#77us352ns; 
T#77us288ns; 
T#77us22ns; 
T#77us5ns; 
T#77us215ns; 
T#77us266ns; 
T#79us603ns; 
T#88us71ns; 
T#89us780ns; 
T#76us995ns; 
T#76us861ns; 
T#76us939ns; 
T#77us196ns; 
T#77us469ns; 
T#77us60ns; 
T#77us111ns; 
T#77us201ns; 
T#77us83ns; 
T#77us48ns; 
T#90us295ns; 
T#96us266ns; 
T#77us380ns; 
T#77us324ns; 
T#77us357ns; 
T#77us311ns; 
T#77us414ns; 
T#77us292ns; 
T#77us503ns; 
T#77us444ns; 
T#77us325ns; 
T#85us90ns; 
T#87us426ns; 
T#81us35ns; 
T#83us765ns; 
T#77us714ns; 
T#77us562ns; 
T#77us563ns; 
T#77us294ns; 
T#77us273ns; 
T#77us416ns; 
T#77us212ns; 
T#77us589ns; 
T#77us519ns; 
T#77us401ns; 
T#91us394ns; 
T#94us739ns; 
T#77us385ns; 
T#77us514ns; 
T#76us917ns; 
T#88us132ns; 
T#84us499ns; 
T#92us921ns; 
T#88us983ns; 
T#77us124ns; 
T#76us947ns; 
T#77us129ns; 
T#79us829ns; 
T#80us656ns; 
T#77us375ns; 
T#77us650ns; 
T#77us391ns; 
T#76us892ns; 
T#76us789ns; 
T#76us828ns; 
T#77us207ns; 
T#77us90ns; 
T#77us514ns; 
T#77us727ns; 
T#78us916ns; 
T#91us623ns; 
T#92us628ns; 
T#76us964ns; 
T#78us20ns; 
T#115us16ns; 
T#117us371ns; 
T#96us263ns; 
T#93us751ns; 
T#91us663ns; 
T#94us581ns; 
T#99us560ns; 
T#100us27ns; 
T#132us370ns; 
T#94us747ns; 
T#94us526ns; 
T#94us365ns; 
T#94us382ns; 
T#94us313ns; 
T#94us211ns; 
T#94us611ns; 
T#101us200ns; 
T#99us251ns; 
T#94us699ns; 
T#94us628ns; 
T#94us688ns; 
T#94us481ns; 
T#94us810ns; 
T#100us701ns; 
T#122us420ns; 
T#94us249ns; 
T#114us785ns; 
T#125us947ns; 
T#110us256ns; 
T#97us788ns; 
T#94us456ns; 
T#94us516ns; 
T#98us22ns; 
T#93us873ns; 
T#94us438ns; 
T#94us418ns; 
T#98us445ns; 
T#99us158ns; 
T#94us204ns; 
T#94us166ns; 
T#94us376ns; 
T#94us412ns; 
T#97us820ns; 
T#98us706ns; 
T#99us104ns; 
T#122us181ns; 
T#117us442ns; 
T#127us621ns; 
T#116us359ns; 
T#98us292ns; 
T#94us755ns; 
T#133us253ns; 
T#94us608ns; 
T#94us456ns; 
T#94us182ns; 
T#117us330ns; 
T#107us128ns; 
T#100us519ns; 
T#94us212ns; 
T#101us286ns; 
T#94us312ns; 
T#95us690ns; 
T#102us259ns; 
T#93us992ns; 
T#94us118ns; 
T#102us372ns; 
T#99us115ns; 
T#94us263ns; 
T#93us988ns; 
T#94us308ns; 
T#95us50ns; 
T#94us649ns; 
T#94us548ns; 
T#94us845ns; 
T#94us200ns; 
T#98us617ns; 
T#94us164ns; 
T#99us78ns; 
T#94us466ns; 
T#94us502ns; 
T#94us274ns; 
T#94us61ns; 
T#94us592ns; 
T#93us931ns; 
T#93us949ns; 
T#94us276ns; 
T#100us863ns; 
T#103us762ns; 
T#96us159ns; 
T#94us489ns; 
T#94us284ns; 
T#93us872ns; 
T#94us91ns; 
T#94us588ns; 
T#94us714ns; 
T#94us751ns; 
T#98us738ns; 
T#94us240ns; 
T#99us183ns; 
T#94us893ns; 
T#94us820ns; 
T#93us966ns; 
T#93us843ns; 
T#94us399ns; 
T#94us402ns; 
T#94us349ns; 
T#94us708ns; 
T#107us771ns; 
T#82us735ns; 
T#77us33ns; 
T#77us434ns; 
T#82us360ns; 
T#91us654ns; 
T#92us58ns; 
T#91us891ns; 
T#91us243ns; 
T#93us121ns; 
T#94us478ns; 
T#102us480ns; 
T#88us499ns; 
T#77us587ns; 
T#77us283ns; 
T#77us282ns; 
T#77us373ns; 
T#77us199ns; 
T#77us425ns; 
T#77us360ns; 
T#77us76ns; 
T#77us203ns; 
T#76us869ns; 
T#79us889ns; 
T#93us860ns; 
T#88us50ns; 
T#77us229ns; 
T#76us881ns; 
T#76us882ns; 
T#82us312ns; 
T#76us959ns; 
T#77us360ns; 
T#76us951ns; 
T#77us182ns; 
T#77us196ns; 
T#85us391ns; 
T#100us198ns; 
T#85us646ns; 
T#77us479ns; 
T#77us256ns; 
T#77us154ns; 
T#77us156ns; 
T#77us89ns; 
T#77us17ns; 
T#77us8ns; 
T#76us960ns; 
T#76us947ns; 
T#77us103ns; 
T#80us190ns; 
T#102us51ns; 
T#100us814ns; 
T#93us553ns; 
T#92us176ns; 
T#91us667ns; 
T#92us96ns; 
T#91us725ns; 
T#91us686ns; 
T#97us885ns; 
T#101us124ns; 
T#94us835ns; 
T#109us137ns; 
T#88us132ns; 
T#77us476ns; 
T#77us73ns; 
T#77us210ns; 
T#77us322ns; 
T#77us93ns; 
T#77us387ns; 
T#77us491ns; 
T#77us363ns; 
T#82us590ns; 
T#90us661ns; 
T#101us102ns; 
T#93us565ns; 
T#84us49ns; 
T#77us392ns; 
T#77us573ns; 
T#77us297ns; 
T#77us105ns; 
T#77us304ns; 
T#77us52ns; 
T#76us847ns; 
T#79us198ns; 
T#89us338ns; 
T#92us645ns; 
T#77us108ns; 
T#77us72ns; 
T#77us209ns; 
T#77us179ns; 
T#77us227ns; 
T#92us414ns; 
T#91us959ns; 
T#85us797ns; 
T#77us324ns; 
T#77us84ns; 
T#87us439ns; 
T#94us83ns; 
T#77us367ns; 
T#77us183ns; 
T#77us32ns; 
T#76us808ns; 
T#77us15ns; 
T#77us219ns; 
T#77us222ns; 
T#77us204ns; 
T#76us931ns; 
T#77us60ns; 
T#82us252ns; 
T#92us329ns; 
T#89us482ns; 
T#77us383ns; 
T#84us120ns; 
T#92us138ns; 
T#79us15ns; 
T#77us181ns; 
T#77us75ns; 
T#77us385ns; 
T#77us273ns; 
T#77us166ns; 
T#80us834ns; 
T#91us472ns; 
T#89us794ns; 
T#76us690ns; 
T#76us842ns; 
T#77us8ns; 
T#77us152ns; 
T#77us67ns; 
T#77us116ns; 
T#77us402ns; 
T#77us278ns; 
T#77us386ns; 
T#77us79ns; 
T#87us422ns; 
T#95us428ns; 
T#77us198ns; 
T#78us931ns; 
T#100us272ns; 
T#139us378ns; 
T#93us996ns; 
T#112us964ns; 
T#107us940ns; 
T#104us740ns; 
T#100us525ns; 
T#109us267ns; 
T#94us896ns; 
T#94us607ns; 
T#94us770ns; 
T#94us561ns; 
T#94us301ns; 
T#94us309ns; 
T#94us367ns; 
T#94us272ns; 
T#108us865ns; 
T#106us27ns; 
T#94us332ns; 
T#94us171ns; 
T#94us546ns; 
T#91us733ns; 
T#95us457ns; 
T#94us556ns; 
T#94us308ns; 
T#94us379ns; 
T#101us239ns; 
T#101us398ns; 
T#123us83ns; 
T#94us91ns; 
T#94us416ns; 
T#94us438ns; 
T#94us459ns; 
T#94us502ns; 
T#94us328ns; 
T#94us724ns; 
T#99us939ns; 
T#102us714ns; 
T#97us119ns; 
T#107us381ns; 
T#118us346ns; 
T#94us394ns; 
T#94us433ns; 
T#94us413ns; 
T#94us82ns; 
T#94us207ns; 
T#99us906ns; 
T#95us136ns; 
T#96us690ns; 
T#91us996ns; 
T#91us945ns; 
