T#1ms148us738ns; 
T#718us894ns; 
T#729us558ns; 
T#748us388ns; 
T#704us954ns; 
T#716us281ns; 
T#756us4ns; 
T#670us688ns; 
T#777us604ns; 
T#782us421ns; 
T#718us60ns; 
T#740us256ns; 
T#704us676ns; 
T#720us367ns; 
T#726us416ns; 
T#712us149ns; 
T#483us908ns; 
T#492us988ns; 
T#476us131ns; 
T#474us439ns; 
T#472us246ns; 
T#461us972ns; 
T#500us366ns; 
T#464us818ns; 
T#486us516ns; 
T#677us33ns; 
T#737us321ns; 
T#676us807ns; 
T#676us807ns; 
T#662us849ns; 
T#677us444ns; 
T#677us977ns; 
T#672us943ns; 
T#681us185ns; 
T#679us262ns; 
T#654us205ns; 
T#664us626ns; 
T#665us28ns; 
T#653us775ns; 
T#673us118ns; 
T#709us526ns; 
T#663us113ns; 
T#686us534ns; 
T#688us741ns; 
T#719us315ns; 
T#707us593ns; 
T#732us17ns; 
T#726us133ns; 
T#693us38ns; 
T#734us475ns; 
T#724us153ns; 
T#720us920ns; 
T#692us8ns; 
T#744us146ns; 
T#708us540ns; 
T#733us284ns; 
T#730us224ns; 
T#715us294ns; 
T#731us259ns; 
T#714us572ns; 
T#720us401ns; 
T#733us380ns; 
T#745us671ns; 
T#510us204ns; 
T#479us144ns; 
T#465us174ns; 
T#494us423ns; 
T#469us504ns; 
T#472us994ns; 
T#477us789ns; 
T#474us741ns; 
T#471us251ns; 
T#461us523ns; 
T#485us784ns; 
T#455us956ns; 
T#465us826ns; 
T#486us995ns; 
T#707us751ns; 
T#746us517ns; 
T#648us592ns; 
T#676us937ns; 
T#713us328ns; 
T#678us427ns; 
T#675us426ns; 
T#677us365ns; 
T#662us530ns; 
T#681us71ns; 
T#673us272ns; 
T#674us486ns; 
T#656us625ns; 
T#674us659ns; 
T#695us312ns; 
T#668us405ns; 
T#737us406ns; 
T#684us630ns; 
T#726us352ns; 
T#741us571ns; 
T#741us657ns; 
T#755us133ns; 
T#701us899ns; 
T#724us880ns; 
T#725us119ns; 
T#718us631ns; 
T#711us486ns; 
T#742us356ns; 
T#770us766ns; 
T#747us601ns; 
T#715us422ns; 
T#740us662ns; 
T#730us681ns; 
T#709us283ns; 
T#729us259ns; 
T#654us334ns; 
T#464us908ns; 
T#499us271ns; 
T#464us790ns; 
T#494us836ns; 
T#467us865ns; 
T#470us931ns; 
T#450us728ns; 
T#471us507ns; 
T#459us988ns; 
T#471us439ns; 
T#464us676ns; 
T#469us870ns; 
T#475us280ns; 
T#485us598ns; 
T#470us825ns; 
T#491us347ns; 
T#605us443ns; 
T#767us47ns; 
T#736us987ns; 
T#716us155ns; 
T#720us565ns; 
T#730us741ns; 
T#609us47ns; 
T#733us114ns; 
T#723us741ns; 
T#725us129ns; 
T#540us246ns; 
T#485us636ns; 
T#477us930ns; 
T#522us617ns; 
T#475us56ns; 
T#510us504ns; 
T#472us674ns; 
T#474us922ns; 
T#468us782ns; 
T#478us996ns; 
T#485us817ns; 
T#476us993ns; 
T#472us583ns; 
T#461us839ns; 
T#500us372ns; 
T#477us594ns; 
T#485us642ns; 
T#473us79ns; 
T#483us657ns; 
T#471us557ns; 
T#652us650ns; 
T#763us789ns; 
T#735us516ns; 
T#715us903ns; 
T#732us573ns; 
T#741us370ns; 
T#711us495ns; 
T#739us310ns; 
T#733us542ns; 
T#564us223ns; 
T#481us975ns; 
T#474us364ns; 
T#422us455ns; 
T#396us3ns; 
T#452us685ns; 
T#398us967ns; 
T#448us387ns; 
T#511us458ns; 
T#477us524ns; 
T#471us241ns; 
T#467us224ns; 
T#514us618ns; 
T#512us513ns; 
T#486us271ns; 
T#466us443ns; 
T#470us949ns; 
T#464us9ns; 
T#466us462ns; 
T#496us904ns; 
T#472us218ns; 
