T#1ms478us293ns; 
T#1ms155us235ns; 
T#1ms219us442ns; 
T#1ms168us524ns; 
T#1ms175us22ns; 
T#1ms160us356ns; 
T#1ms237us655ns; 
T#1ms184us21ns; 
T#1ms164us993ns; 
T#1ms154us231ns; 
T#1ms159us729ns; 
T#1ms99us720ns; 
T#1ms73us990ns; 
T#1ms88us683ns; 
T#757us685ns; 
T#763us849ns; 
T#771us854ns; 
T#841us864ns; 
T#550us902ns; 
T#706us697ns; 
T#584us849ns; 
T#808us747ns; 
T#641us830ns; 
T#396us447ns; 
T#623us577ns; 
T#659us767ns; 
T#633us698ns; 
T#668us19ns; 
T#651us822ns; 
T#659us947ns; 
T#696us348ns; 
T#699us283ns; 
T#592us170ns; 
T#671us884ns; 
T#640us942ns; 
T#759us790ns; 
T#675us861ns; 
T#796us934ns; 
T#623us784ns; 
T#547us97ns; 
T#711us529ns; 
T#663us527ns; 
T#653us966ns; 
T#660us15ns; 
T#598us279ns; 
T#395us409ns; 
T#382us410ns; 
T#388us732ns; 
T#401us391ns; 
T#378us522ns; 
T#401us835ns; 
T#375us950ns; 
T#435us399ns; 
T#476us918ns; 
T#402us836ns; 
T#414us279ns; 
T#378us578ns; 
T#422us638ns; 
T#391us762ns; 
T#375us934ns; 
T#408us66ns; 
T#440us922ns; 
T#401us85ns; 
T#386us152ns; 
T#383us693ns; 
T#403us299ns; 
T#380us256ns; 
T#401us824ns; 
T#386us926ns; 
T#385us321ns; 
T#420us377ns; 
T#388us3ns; 
T#417us868ns; 
T#377us580ns; 
T#413us597ns; 
T#398us807ns; 
T#379us149ns; 
T#542us185ns; 
T#501us719ns; 
T#406us269ns; 
T#383us722ns; 
T#382us691ns; 
T#400us276ns; 
T#450us16ns; 
T#445us829ns; 
T#390us148ns; 
T#404us355ns; 
T#390us428ns; 
T#383us223ns; 
T#401us518ns; 
T#366us788ns; 
T#398us319ns; 
T#380us369ns; 
T#370us132ns; 
T#499us263ns; 
T#555us815ns; 
T#426us888ns; 
T#385us817ns; 
T#402us396ns; 
T#389us580ns; 
T#378us419ns; 
T#394us443ns; 
T#378us285ns; 
T#397us28ns; 
T#388us187ns; 
T#382us624ns; 
T#387us135ns; 
T#385us109ns; 
T#380us540ns; 
T#398us458ns; 
T#383us972ns; 
T#375us148ns; 
T#398us679ns; 
T#370us124ns; 
T#379us763ns; 
T#393us947ns; 
T#504us823ns; 
T#675us533ns; 
T#407us610ns; 
T#591us306ns; 
T#468us199ns; 
T#384us447ns; 
T#385us43ns; 
T#377us729ns; 
T#436us812ns; 
T#597us139ns; 
T#382us485ns; 
T#396us598ns; 
T#384us857ns; 
T#394us717ns; 
T#394us273ns; 
T#406us660ns; 
T#432us302ns; 
T#384us300ns; 
T#385us310ns; 
T#392us225ns; 
T#444us149ns; 
T#453us246ns; 
T#381us250ns; 
T#395us220ns; 
T#428us444ns; 
T#387us602ns; 
T#406us296ns; 
T#386us680ns; 
T#438us915ns; 
T#416us26ns; 
T#389us498ns; 
T#384us476ns; 
T#403us637ns; 
T#537us565ns; 
T#402us822ns; 
T#457us839ns; 
T#386us476ns; 
T#413us209ns; 
T#388us501ns; 
T#384us771ns; 
T#409us904ns; 
T#381us890ns; 
T#384us946ns; 
T#411us131ns; 
T#384us610ns; 
T#390us852ns; 
T#401us857ns; 
T#389us385ns; 
T#457us728ns; 
T#386us358ns; 
T#417us397ns; 
T#402us516ns; 
T#383us153ns; 
T#419us687ns; 
T#376us523ns; 
T#407us521ns; 
T#387us693ns; 
T#370us483ns; 
T#441us148ns; 
T#398us756ns; 
T#407us811ns; 
T#411us525ns; 
T#454us142ns; 
T#391us957ns; 
T#396us257ns; 
T#390us805ns; 
T#385us661ns; 
T#411us915ns; 
T#395us48ns; 
T#389us667ns; 
T#428us68ns; 
T#382us881ns; 
T#399us939ns; 
T#388us418ns; 
T#386us767ns; 
T#403us577ns; 
T#380us168ns; 
T#411us827ns; 
T#399us597ns; 
T#377us541ns; 
T#404us31ns; 
T#388us342ns; 
T#374us521ns; 
T#410us532ns; 
T#382us39ns; 
T#427us98ns; 
T#384us501ns; 
T#380us808ns; 
T#405us417ns; 
T#373us705ns; 
T#420us791ns; 
T#785us121ns; 
T#511us991ns; 
T#673us419ns; 
T#401us615ns; 
T#382us686ns; 
T#414us425ns; 
T#426us843ns; 
T#437us249ns; 
T#371us789ns; 
T#445us447ns; 
T#407us644ns; 
T#418us465ns; 
T#403us640ns; 
T#408us173ns; 
T#616us412ns; 
T#521us824ns; 
T#471us344ns; 
T#403us180ns; 
T#426us799ns; 
T#398us495ns; 
T#386us838ns; 
T#398us202ns; 
T#394us582ns; 
T#394us916ns; 
T#408us207ns; 
T#400us826ns; 
T#402us152ns; 
T#422us716ns; 
T#432us774ns; 
T#384us755ns; 
T#401us324ns; 
T#405us213ns; 
T#380us68ns; 
T#426us541ns; 
T#389us881ns; 
T#447us183ns; 
T#453us239ns; 
T#387us138ns; 
T#416us40ns; 
T#381us458ns; 
T#398us448ns; 
T#409us691ns; 
T#389us228ns; 
T#425us524ns; 
T#387us598ns; 
T#396us464ns; 
T#415us672ns; 
T#406us99ns; 
T#461us942ns; 
T#384us701ns; 
T#433us513ns; 
T#423us484ns; 
T#411us3ns; 
T#398us596ns; 
T#390us316ns; 
T#395us442ns; 
T#400us171ns; 
T#389us952ns; 
T#396us963ns; 
T#447us890ns; 
T#404us966ns; 
T#385us27ns; 
T#410us693ns; 
T#400us189ns; 
T#397us999ns; 
T#397us156ns; 
T#380us237ns; 
T#409us91ns; 
T#389us124ns; 
T#377us478ns; 
T#415us593ns; 
T#384us184ns; 
T#402us545ns; 
T#398us889ns; 
T#382us912ns; 
T#410us552ns; 
T#380us291ns; 
T#384us378ns; 
T#456us241ns; 
T#398us62ns; 
T#465us142ns; 
T#606us497ns; 
T#499us91ns; 
T#405us155ns; 
T#579us742ns; 
T#549us797ns; 
T#496us583ns; 
T#396us490ns; 
T#393us525ns; 
T#395us663ns; 
T#387us354ns; 
T#396us712ns; 
T#402us143ns; 
T#439us264ns; 
T#446us209ns; 
T#594us535ns; 
T#394us561ns; 
T#422us148ns; 
T#388us894ns; 
T#399us746ns; 
T#387us939ns; 
T#385us817ns; 
T#425us474ns; 
T#382us282ns; 
T#401us799ns; 
T#394us807ns; 
T#387us212ns; 
T#418us535ns; 
T#387us26ns; 
T#454us696ns; 
T#411us347ns; 
T#391us610ns; 
T#418us428ns; 
T#382us786ns; 
T#389us169ns; 
T#418us115ns; 
T#389us532ns; 
T#407us927ns; 
T#401us619ns; 
T#390us63ns; 
T#404us180ns; 
T#378us640ns; 
T#388us318ns; 
T#393us113ns; 
T#370us290ns; 
T#413us101ns; 
T#385us675ns; 
T#379us103ns; 
T#448us282ns; 
T#383us505ns; 
T#394us346ns; 
T#419us562ns; 
T#397us353ns; 
T#389us617ns; 
T#393us468ns; 
T#401us374ns; 
T#437us691ns; 
T#392us890ns; 
T#383us97ns; 
T#399us626ns; 
T#391us574ns; 
T#377us245ns; 
T#441us243ns; 
T#387us412ns; 
T#391us634ns; 
T#401us360ns; 
T#387us586ns; 
T#409us177ns; 
T#395us481ns; 
T#386us555ns; 
T#417us172ns; 
T#381us420ns; 
T#405us857ns; 
T#384us771ns; 
T#434us683ns; 
T#422us284ns; 
T#383us35ns; 
T#415us396ns; 
T#374us936ns; 
T#371us308ns; 
T#405us908ns; 
T#381us330ns; 
T#386us74ns; 
T#406us597ns; 
T#406us336ns; 
T#417us945ns; 
T#400us112ns; 
T#465us829ns; 
T#417us576ns; 
T#403us155ns; 
T#398us445ns; 
T#405us690ns; 
T#415us847ns; 
T#403us881ns; 
T#383us753ns; 
T#400us344ns; 
T#406us896ns; 
T#541us503ns; 
T#392us909ns; 
T#448us923ns; 
T#444us954ns; 
T#403us397ns; 
T#411us816ns; 
T#410us685ns; 
T#433us998ns; 
T#430us619ns; 
T#417us794ns; 
T#386us77ns; 
T#392us703ns; 
T#485us397ns; 
T#387us380ns; 
T#495us129ns; 
T#429us888ns; 
T#665us162ns; 
T#490us969ns; 
T#514us895ns; 
T#569us898ns; 
T#531us55ns; 
T#380us589ns; 
T#409us408ns; 
T#386us273ns; 
T#399us441ns; 
T#396us260ns; 
T#430us415ns; 
T#399us452ns; 
T#394us499ns; 
T#415us805ns; 
T#405us597ns; 
T#385us549ns; 
T#413us365ns; 
T#406us177ns; 
T#409us900ns; 
T#384us771ns; 
T#460us433ns; 
T#392us412ns; 
T#399us265ns; 
T#493us599ns; 
T#629us278ns; 
T#634us642ns; 
T#384us27ns; 
T#406us274ns; 
T#415us693ns; 
T#405us911ns; 
T#396us60ns; 
T#394us456ns; 
T#386us365ns; 
T#384us324ns; 
T#390us478ns; 
T#382us28ns; 
T#591us162ns; 
T#532us238ns; 
T#396us502ns; 
T#383us887ns; 
T#386us734ns; 
T#397us495ns; 
T#384us702ns; 
T#377us360ns; 
T#386us532ns; 
T#384us658ns; 
T#388us553ns; 
T#380us951ns; 
T#383us209ns; 
T#541us732ns; 
T#552us18ns; 
T#547us501ns; 
T#691us668ns; 
T#646us628ns; 
T#556us713ns; 
T#406us953ns; 
T#391us31ns; 
T#383us220ns; 
T#392us332ns; 
T#390us643ns; 
T#385us127ns; 
T#399us509ns; 
T#519us190ns; 
T#393us73ns; 
T#385us719ns; 
T#388us663ns; 
T#396us589ns; 
T#396us957ns; 
T#408us799ns; 
T#393us574ns; 
T#402us74ns; 
T#460us982ns; 
T#391us798ns; 
T#387us997ns; 
T#383us985ns; 
T#387us181ns; 
T#404us728ns; 
T#382us344ns; 
T#400us453ns; 
T#387us658ns; 
T#377us60ns; 
T#395us966ns; 
T#385us686ns; 
T#382us66ns; 
T#391us829ns; 
T#388us654ns; 
