T#9ms521us711ns; 
T#7ms375us201ns; 
T#7ms522us666ns; 
T#7ms380us126ns; 
T#7ms579us764ns; 
T#7ms441us878ns; 
T#7ms439us609ns; 
T#7ms594us810ns; 
T#7ms469us252ns; 
T#7ms811us307ns; 
T#7ms707us814ns; 
T#7ms953us359ns; 
T#7ms818us28ns; 
T#7ms826us653ns; 
T#7ms697us940ns; 
T#7ms632us925ns; 
T#7ms484us547ns; 
T#7ms765us653ns; 
T#8ms826us558ns; 
T#7ms596us172ns; 
T#7ms671us535ns; 
T#7ms607us788ns; 
T#7ms549us762ns; 
T#7ms637us98ns; 
T#8ms216us193ns; 
T#7ms288us705ns; 
T#7ms718us525ns; 
T#7ms291us13ns; 
T#7ms586us896ns; 
T#7ms464us499ns; 
T#7ms867us690ns; 
T#8ms262us984ns; 
T#7ms377us794ns; 
T#8ms71us18ns; 
T#7ms551us66ns; 
T#8ms40us404ns; 
T#7ms458us812ns; 
T#8ms277us340ns; 
T#7ms587us406ns; 
T#7ms690us294ns; 
T#9ms926us61ns; 
T#8ms460us599ns; 
T#7ms354us49ns; 
T#7ms727us363ns; 
T#7ms478us914ns; 
T#8ms587us878ns; 
T#8ms75us835ns; 
T#8ms109us190ns; 
T#8ms50us391ns; 
T#7ms622us507ns; 
T#7ms442us675ns; 
T#7ms385us179ns; 
T#7ms420us790ns; 
T#7ms294us577ns; 
T#7ms347us952ns; 
T#7ms340us193ns; 
T#7ms373us114ns; 
T#7ms391us378ns; 
T#7ms754us521ns; 
T#7ms704us84ns; 
T#7ms769us960ns; 
T#7ms340us920ns; 
T#6ms934us298ns; 
T#7ms182us656ns; 
T#6ms884us490ns; 
T#6ms586us134ns; 
T#6ms340us29ns; 
T#7ms91us896ns; 
T#7ms192us565ns; 
T#7ms198us405ns; 
T#7ms222us804ns; 
T#7ms250us489ns; 
T#7ms359us915ns; 
T#6ms987us602ns; 
T#6ms608us944ns; 
T#6ms836us482ns; 
T#6ms793us935ns; 
T#7ms4us103ns; 
T#7ms105us779ns; 
T#7ms339us714ns; 
T#7ms237us70ns; 
T#7ms326us420ns; 
T#7ms440us250ns; 
T#8ms214us170ns; 
T#7ms651us609ns; 
T#7ms763us869ns; 
T#7ms453us863ns; 
T#7ms387us906ns; 
T#7ms340us846ns; 
T#7ms439us273ns; 
T#7ms252us88ns; 
T#7ms265us234ns; 
T#7ms370us787ns; 
T#7ms227us625ns; 
T#7ms331us18ns; 
T#7ms135us62ns; 
T#7ms54us849ns; 
T#6ms801us46ns; 
T#7ms527us236ns; 
T#7ms207us115ns; 
T#7ms442us733ns; 
T#7ms371us509ns; 
T#7ms652us661ns; 
T#7ms915us916ns; 
T#7ms721us634ns; 
T#7ms789us679ns; 
T#7ms546us222ns; 
T#7ms505us720ns; 
T#7ms476us395ns; 
T#7ms272us8ns; 
T#7ms109us589ns; 
T#7ms572us326ns; 
T#7ms626us244ns; 
T#7ms164us707ns; 
T#6ms679us990ns; 
T#8ms291us92ns; 
T#7ms654us421ns; 
T#7ms223us582ns; 
T#7ms972us243ns; 
T#7ms256us217ns; 
T#7ms402us671ns; 
T#7ms183us66ns; 
T#7ms218us914ns; 
T#7ms362us191ns; 
T#7ms602us791ns; 
T#7ms257us769ns; 
T#7ms262us761ns; 
T#7ms67us347ns; 
T#7ms171us265ns; 
T#7ms12us126ns; 
T#7ms444us275ns; 
T#7ms289us919ns; 
T#6ms789us356ns; 
T#7ms84us423ns; 
T#7ms176us990ns; 
T#7ms263us165ns; 
T#6ms908us841ns; 
T#6ms548us472ns; 
T#7ms303us116ns; 
T#7ms174us380ns; 
T#7ms154us683ns; 
T#7ms217us967ns; 
T#7ms130us832ns; 
T#7ms285us232ns; 
T#7ms300us431ns; 
T#7ms198us892ns; 
T#6ms817us953ns; 
T#6ms478us175ns; 
T#7ms42us807ns; 
T#7ms278us894ns; 
T#6ms734us461ns; 
T#6ms979us641ns; 
T#6ms867us411ns; 
T#7ms291us815ns; 
T#6ms927us974ns; 
T#6ms804us36ns; 
T#6ms673us382ns; 
T#6ms239us832ns; 
T#7ms237us228ns; 
T#7ms310us195ns; 
T#7ms250us544ns; 
T#7ms241us970ns; 
T#7ms193us565ns; 
T#7ms885us208ns; 
T#7ms285us400ns; 
T#7ms661us996ns; 
T#7ms96us210ns; 
T#7ms85us485ns; 
T#7ms61us362ns; 
T#7ms126us541ns; 
T#6ms717us828ns; 
T#6ms970us405ns; 
T#6ms828us58ns; 
T#7ms229us413ns; 
T#7ms223us98ns; 
T#6ms752us198ns; 
T#6ms675us144ns; 
T#6ms924us928ns; 
T#6ms954us542ns; 
T#6ms978us612ns; 
T#7ms360us232ns; 
T#8ms610us205ns; 
T#7ms187us708ns; 
T#7ms333us445ns; 
T#7ms184us848ns; 
T#7ms300us975ns; 
T#7ms191us836ns; 
T#8ms936us467ns; 
T#10ms771us341ns; 
T#9ms118us180ns; 
T#10ms221us242ns; 
T#9ms597us33ns; 
T#9ms584us457ns; 
T#10ms623us994ns; 
T#11ms139us332ns; 
T#10ms663us395ns; 
